R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
3,5,4,1,1,10,1,7,0,0,0,0,0,0,0,0,0,0,0,02/03/2024,away,16580,996,Cameron,9,True,19,12,7,win,4525040,30177,2812949,2024,2
1,3,1,0,0,4,1,2,1,0,0,0,1,0,0,0,0,0,0,02/03/2024,away,16580,996,Cameron,9,True,8,2,6,win,4544916,30177,2812949,2024,2
1,5,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,02/04/2024,away,16580,996,Cameron,9,True,13,2,11,win,4525093,30177,2812949,2024,2
1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,02/08/2024,home,16580,30088,Tex. Permian Basin,9,True,9,7,2,win,4525219,30177,2812949,2024,2
1,4,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,02/09/2024,home,16580,30088,Tex. Permian Basin,9,True,5,8,-3,loss,4525323,30177,2812949,2024,2
1,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,02/09/2024,home,16580,30088,Tex. Permian Basin,9,True,11,12,-1,loss,4543271,30177,2812949,2024,2
0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,02/10/2024,home,16580,30088,Tex. Permian Basin,10,True,10,14,-4,loss,4525398,30177,2812949,2024,2
0,3,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,02/16/2024,away,16580,30028,UT Tyler,9,True,4,5,-1,loss,4525700,30177,2812949,2024,2
0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,02/17/2024,away,16580,30028,UT Tyler,9,True,2,3,-1,loss,4526005,30177,2812949,2024,2
0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,02/17/2024,away,16580,30028,UT Tyler,9,True,3,1,2,win,4543165,30177,2812949,2024,2
0,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,02/18/2024,away,16580,30028,UT Tyler,9,True,5,4,1,win,4526226,30177,2812949,2024,2
0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,02/23/2024,home,16580,30105,Ark.-Fort Smith,9,True,4,7,-3,loss,4526712,30177,2812949,2024,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/24/2024,home,16580,30105,Ark.-Fort Smith,9,True,6,25,-19,loss,4544127,30177,2812949,2024,2
1,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,02/25/2024,home,16580,30105,Ark.-Fort Smith,9,True,11,10,1,win,4527433,30177,2812949,2024,2
2,5,3,2,0,8,1,4,1,0,0,0,0,1,0,0,0,0,1,03/02/2024,away,16580,30179,Okla. Christian,9,True,22,2,20,win,4528274,30177,2812949,2024,2
0,3,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,03/02/2024,away,16580,30179,Okla. Christian,9,True,10,4,6,win,4543550,30177,2812949,2024,2
1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,03/03/2024,away,16580,30179,Okla. Christian,9,True,14,2,12,win,4528696,30177,2812949,2024,2
0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,03/09/2024,home,16580,1346,St. Mary's (TX),9,True,7,2,5,win,4544139,30177,2812949,2024,2
1,5,2,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,03/10/2024,home,16580,1346,St. Mary's (TX),9,True,12,10,2,win,4530201,30177,2812949,2024,2
1,2,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,03/15/2024,neutral,16580,568,Regis (CO),9,True,6,11,-5,loss,4530865,30177,2812949,2024,2
0,2,1,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,03/22/2024,away,16580,25,Angelo St.,9,True,0,6,-6,loss,4532288,30177,2812949,2024,2
0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,03/23/2024,away,16580,25,Angelo St.,9,True,3,10,-7,loss,4543911,30177,2812949,2024,2
2,4,2,0,0,5,1,3,1,0,0,0,1,0,0,0,0,0,0,03/24/2024,away,16580,25,Angelo St.,9,True,15,10,5,win,4533010,30177,2812949,2024,2
