R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,3,3,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,02/05/2023,neutral,16340,95,Chico St.,9,True,7,6,1,win,2389837,9223,2126338,2023,2
1,4,3,2,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,02/08/2023,home,16340,216,Emory & Henry,9,True,12,7,5,win,2389903,9223,2126338,2023,2
0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,02/10/2023,home,16340,429,Mississippi Col.,9,True,13,7,6,win,2389972,9223,2126338,2023,2
2,4,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,02/11/2023,home,16340,429,Mississippi Col.,9,True,12,11,1,win,2390045,9223,2126338,2023,2
0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,02/18/2023,home,16340,15646,Barton,9,True,3,2,1,win,2390560,9223,2126338,2023,2
0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,02/22/2023,home,16340,1170,Lenoir-Rhyne,9,True,5,1,4,win,2391232,9223,2126338,2023,2
0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,02/25/2023,away,16340,1085,Francis Marion,9,True,3,6,-3,loss,2421562,9223,2126338,2023,2
0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,03/01/2023,away,16340,39,Augusta,9,True,4,12,-8,loss,2392520,9223,2126338,2023,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/10/2023,home,16340,1072,Erskine,9,True,19,6,13,win,2394221,9223,2126338,2023,2
2,4,2,0,0,5,1,1,0,0,0,0,1,0,0,0,0,0,0,03/11/2023,home,16340,1072,Erskine,9,True,5,3,2,win,2408704,9223,2126338,2023,2
0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,03/14/2023,home,16340,1167,Lander,9,True,19,7,12,win,2395323,9223,2126338,2023,2
1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,03/16/2023,away,16340,30051,King (TN),9,True,20,0,20,win,2409357,9223,2126338,2023,2
0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03/18/2023,away,16340,30051,King (TN),9,True,6,3,3,win,2396305,9223,2126338,2023,2
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,03/24/2023,home,16340,537,UNC Pembroke,9,True,7,1,6,win,2397313,9223,2126338,2023,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/28/2023,neutral,16340,1167,Lander,9,True,16,5,11,win,2398401,9223,2126338,2023,2
2,4,2,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,04/06/2023,home,16340,8875,Chowan,9,True,8,1,7,win,2401103,9223,2126338,2023,2
0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,04/07/2023,home,16340,8875,Chowan,9,True,21,4,17,win,2410598,9223,2126338,2023,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/15/2023,away,16340,2683,Belmont Abbey,9,True,11,1,10,win,2410212,9223,2126338,2023,2
0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,04/18/2023,home,16340,30052,North Georgia,9,True,7,3,4,win,2402827,9223,2126338,2023,2
1,4,2,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,04/29/2023,home,16340,30192,Southern Wesleyan,9,True,15,0,15,win,2405340,9223,2126338,2023,2
2,2,0,0,0,0,0,0,3,1,0,0,1,0,1,0,0,0,0,04/29/2023,home,16340,30192,Southern Wesleyan,9,True,19,12,7,win,2411342,9223,2126338,2023,2
1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,05/04/2023,neutral,16340,1085,Francis Marion,9,True,5,15,-10,loss,2433259,9223,2126338,2023,2
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05/18/2023,home,16340,1097,Ga. Southwestern,9,True,6,5,1,win,2435570,9223,2126338,2023,2
1,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,05/20/2023,away,16340,1245,Mount Olive,9,True,9,2,7,win,2435698,9223,2126338,2023,2
0,4,3,1,0,4,0,3,0,0,0,0,1,0,0,0,0,0,0,05/20/2023,home,16340,1245,Mount Olive,9,True,11,5,6,win,2435640,9223,2126338,2023,2
0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,05/26/2023,away,16340,2683,Belmont Abbey,9,True,10,7,3,win,2435922,9223,2126338,2023,2
0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,05/26/2023,home,16340,2683,Belmont Abbey,9,True,16,8,8,win,2435921,9223,2126338,2023,2
