R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
2,4,3,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,02/22/2024,home,16580,798,Wis.-Oshkosh,9,True,9,11,-2,loss,4526896,20220,2360523,2024,3
0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,03/02/2024,home,16580,53,Beloit,9,True,5,1,4,win,4528126,20220,2360523,2024,3
1,6,1,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,03/02/2024,home,16580,53,Beloit,11,True,12,15,-3,loss,4543004,20220,2360523,2024,3
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/11/2024,neutral,16580,227,Fitchburg St.,9,True,2,3,-1,loss,4530249,20220,2360523,2024,3
2,3,2,2,0,4,0,3,2,0,0,0,1,0,0,0,0,1,0,03/12/2024,neutral,16580,27892,Farmingdale St.,9,True,13,3,10,win,5253084,20220,2360523,2024,3
2,5,1,0,0,1,0,2,1,0,0,0,2,0,0,0,0,0,0,03/12/2024,neutral,16580,580,RIT,9,True,15,1,14,win,4780634,20220,2360523,2024,3
0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,03/14/2024,neutral,16580,60,Bethel (MN),9,True,9,3,6,win,4530722,20220,2360523,2024,3
2,3,1,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,03/15/2024,home,16580,656,UMass Dartmouth,9,True,14,4,10,win,4530912,20220,2360523,2024,3
2,2,2,1,0,6,1,1,2,1,0,0,0,0,0,0,0,0,0,03/15/2024,neutral,16580,517,Ohio Northern,9,True,5,9,-4,loss,4530913,20220,2360523,2024,3
0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,03/23/2024,away,16580,778,Wheaton (IL),9,True,1,2,-1,loss,5255081,20220,2360523,2024,3
2,1,1,0,0,1,0,1,3,0,0,0,0,0,0,0,1,0,0,03/23/2024,away,16580,778,Wheaton (IL),9,True,9,2,7,win,5255082,20220,2360523,2024,3
0,2,1,1,0,2,0,3,0,1,1,0,0,0,0,0,0,0,0,03/27/2024,home,16580,1196,Marian (WI),9,True,11,3,8,win,4533561,20220,2360523,2024,3
1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,03/27/2024,home,16580,1196,Marian (WI),9,True,7,4,3,win,4542733,20220,2360523,2024,3
0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,03/30/2024,home,16580,160,Concordia Chicago,9,True,1,0,1,win,4534307,20220,2360523,2024,3
2,4,2,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,03/30/2024,home,16580,160,Concordia Chicago,9,True,9,4,5,win,4542930,20220,2360523,2024,3
1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,04/05/2024,away,16580,614,St. Norbert,9,True,8,9,-1,loss,4534800,20220,2360523,2024,3
2,2,1,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,04/05/2024,away,16580,614,St. Norbert,9,True,13,3,10,win,4544654,20220,2360523,2024,3
1,4,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,04/06/2024,away,16580,1332,Dominican (IL),9,True,8,5,3,win,4535590,20220,2360523,2024,3
0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,04/06/2024,away,16580,1332,Dominican (IL),9,True,10,3,7,win,4544693,20220,2360523,2024,3
0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,04/10/2024,away,16580,30172,IIT,9,True,2,3,-1,loss,4536488,20220,2360523,2024,3
0,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,04/10/2024,away,16580,30172,IIT,9,True,2,9,-7,loss,4545914,20220,2360523,2024,3
0,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,04/13/2024,home,16580,296,Benedictine (IL),9,True,3,2,1,win,4537054,20220,2360523,2024,3
1,3,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,04/13/2024,home,16580,296,Benedictine (IL),9,True,15,5,10,win,4545343,20220,2360523,2024,3
1,4,3,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,04/16/2024,home,16580,1066,Edgewood,9,True,14,3,11,win,4537772,20220,2360523,2024,3
1,4,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,04/16/2024,home,16580,1066,Edgewood,9,True,13,8,5,win,4545208,20220,2360523,2024,3
0,3,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,04/17/2024,away,16580,797,Milwaukee,9,True,5,13,-8,loss,4856784,20220,2360523,2024,3
2,3,3,1,0,10,2,4,1,0,0,0,0,0,0,0,0,0,0,04/20/2024,away,16580,42,Aurora,9,True,10,4,6,win,4538643,20220,2360523,2024,3
0,4,1,1,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,04/20/2024,away,16580,42,Aurora,9,True,5,16,-11,loss,4545784,20220,2360523,2024,3
0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,04/24/2024,home,16580,1036,Concordia Wisconsin,9,True,6,2,4,win,4539452,20220,2360523,2024,3
0,4,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,04/24/2024,home,16580,1036,Concordia Wisconsin,9,True,2,3,-1,loss,4545834,20220,2360523,2024,3
0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,04/27/2024,home,16580,582,Rockford,9,True,8,7,1,win,4539985,20220,2360523,2024,3
1,4,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,04/27/2024,home,16580,582,Rockford,9,True,12,5,7,win,4545155,20220,2360523,2024,3
2,3,2,0,0,2,0,1,1,0,1,0,1,0,0,0,0,0,0,04/30/2024,away,16580,8911,Wis. Lutheran,9,True,17,3,14,win,4540641,20220,2360523,2024,3
0,4,1,1,0,2,0,2,2,0,0,0,1,0,0,0,0,0,0,04/30/2024,away,16580,8911,Wis. Lutheran,9,True,10,2,8,win,4546504,20220,2360523,2024,3
1,4,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,05/03/2024,away,16580,1164,Lakeland,8,True,5,2,3,win,4540978,20220,2360523,2024,3
1,3,1,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,05/03/2024,away,16580,1164,Lakeland,9,True,7,0,7,win,4546049,20220,2360523,2024,3
2,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,05/05/2024,away,16580,120,Carroll (WI),8,True,6,7,-1,loss,5289458,20220,2360523,2024,3
2,3,2,0,0,5,1,1,0,0,0,0,0,0,0,0,1,0,0,05/05/2024,away,16580,120,Carroll (WI),9,True,3,10,-7,loss,5289459,20220,2360523,2024,3
