date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,stats_player_seq,season
02/19/2016,home,12360,740,VCU,9,True,11,15,-4,loss,11 - 15,292435,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533632,2016
02/20/2016,home,12360,559,Purdue,9,True,5,2,3,win,5 - 2,292683,1157,1,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1533632,2016
02/21/2016,home,12360,774,Western Mich.,9,True,7,4,3,win,7 - 4,293137,1157,1,4,1,1,0,0,0,3,0,0,1,0,1,0,0,0,0,0,1533632,2016
02/26/2016,home,12360,315,Jacksonville St.,9,True,3,2,1,win,3 - 2,293532,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533632,2016
02/27/2016,home,12360,315,Jacksonville St.,9,True,5,10,-5,loss,5 - 10,293784,1157,1,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1533632,2016
02/28/2016,home,12360,315,Jacksonville St.,9,True,11,9,2,win,11 - 9,294309,1157,3,3,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1533632,2016
03/01/2016,home,12360,519,Ohio,9,True,8,7,1,win,8 - 7,294692,1157,1,4,2,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,1533632,2016
03/02/2016,home,12360,458,Charlotte,9,True,8,12,-4,loss,8 - 12,294831,1157,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533632,2016
03/04/2016,away,12360,9,UAB,9,True,10,6,4,win,10 - 6,295108,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533632,2016
03/05/2016,away,12360,9,UAB,9,True,3,4,-1,loss,3 - 4,295322,1157,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1533632,2016
03/06/2016,away,12360,9,UAB,11,True,1,2,-1,loss,1 - 2,295903,1157,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1533632,2016
03/08/2016,away,12360,253,Ga. Southern,12,True,9,10,-1,loss,9 - 10,296399,1157,0,6,3,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,1533632,2016
03/11/2016,home,12360,419,Middle Tenn.,9,True,3,9,-6,loss,3 - 9,296837,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533632,2016
03/12/2016,home,12360,419,Middle Tenn.,9,True,7,0,7,win,7 - 0,297183,1157,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1533632,2016
03/13/2016,home,12360,419,Middle Tenn.,10,True,6,8,-2,loss,6 - 8,297747,1157,0,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1533632,2016
03/15/2016,home,12360,257,Georgia,9,True,2,4,-2,loss,2 - 4,298136,1157,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1533632,2016
03/16/2016,home,12360,692,Tennessee Tech,9,True,5,6,-1,loss,5 - 6,298366,1157,0,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1533632,2016
03/18/2016,home,12360,406,Mercer,9,True,7,10,-3,loss,7 - 10,298656,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533632,2016
03/19/2016,home,12360,406,Mercer,9,True,6,9,-3,loss,6 - 9,299013,1157,2,5,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1533632,2016
03/20/2016,away,12360,406,Mercer,9,True,5,11,-6,loss,5 - 11,299878,1157,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533632,2016
03/22/2016,home,12360,255,Georgia Tech,9,True,2,13,-11,loss,2 - 13,299976,1157,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1533632,2016
03/25/2016,home,12360,711,Towson,9,True,11,8,3,win,11 - 8,300856,1157,4,5,4,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1533632,2016
03/25/2016,home,12360,711,Towson,9,True,6,7,-1,loss,6 - 7,300972,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533632,2016
03/26/2016,home,12360,711,Towson,9,True,5,6,-1,loss,5 - 6,301040,1157,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1533632,2016
03/29/2016,away,12360,257,Georgia,9,True,4,2,2,win,4 - 2,301877,1157,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1533632,2016
03/30/2016,away,12360,692,Tennessee Tech,9,True,9,24,-15,loss,9 - 24,302096,1157,0,6,2,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1533632,2016
04/01/2016,home,12360,2711,North Florida,9,True,2,1,1,win,2 - 1,302268,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533632,2016
04/02/2016,home,12360,2711,North Florida,9,True,10,4,6,win,10 - 4,302547,1157,2,5,2,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1533632,2016
04/03/2016,home,12360,2711,North Florida,9,True,2,9,-7,loss,2 - 9,303127,1157,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533632,2016
04/06/2016,away,12360,255,Georgia Tech,9,True,2,4,-2,loss,2 - 4,303788,1157,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533632,2016
04/08/2016,home,12360,471,NJIT,9,True,8,2,6,win,8 - 2,303977,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533632,2016
04/09/2016,home,12360,471,NJIT,9,True,5,3,2,win,5 - 3,304299,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533632,2016
04/10/2016,home,12360,471,NJIT,9,True,5,3,2,win,5 - 3,304794,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533632,2016
04/12/2016,home,12360,37,Auburn,9,True,6,5,1,win,6 - 5,305359,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533632,2016
04/15/2016,away,12360,10411,USC Upstate,9,True,6,5,1,win,6 - 5,306008,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533632,2016
04/16/2016,away,12360,10411,USC Upstate,9,True,8,6,2,win,8 - 6,306298,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533632,2016
04/17/2016,away,12360,10411,USC Upstate,9,True,14,9,5,win,14 - 9,307056,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533632,2016
04/19/2016,away,12360,315,Jacksonville St.,9,True,2,10,-8,loss,2 - 10,307494,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533632,2016
04/22/2016,home,12360,28600,Lipscomb,9,True,10,1,9,win,10 - 1,308067,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533632,2016
04/23/2016,home,12360,28600,Lipscomb,9,True,4,0,4,win,4 - 0,308354,1157,0,3,1,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,1533632,2016
04/24/2016,home,12360,28600,Lipscomb,13,True,9,11,-2,loss,9 - 11,309114,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533632,2016
04/26/2016,home,12360,253,Ga. Southern,9,True,1,4,-3,loss,1 - 4,309560,1157,0,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1533632,2016
04/27/2016,away,12360,254,Georgia St.,9,True,3,4,-1,loss,3 - 4,309724,1157,2,3,2,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1533632,2016
05/06/2016,away,12360,316,Jacksonville,9,True,5,3,2,win,5 - 3,311700,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533632,2016
05/07/2016,away,12360,316,Jacksonville,9,True,6,7,-1,loss,6 - 7,311983,1157,1,5,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1533632,2016
05/08/2016,away,12360,316,Jacksonville,9,True,13,8,5,win,13 - 8,312438,1157,1,6,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1533632,2016
05/10/2016,home,12360,254,Georgia St.,9,True,3,2,1,win,3 - 2,312628,1157,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1533632,2016
05/11/2016,away,12360,37,Auburn,9,True,7,3,4,win,7 - 3,312723,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533632,2016
05/13/2016,home,12360,678,Stetson,9,True,2,6,-4,loss,2 - 6,312872,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533632,2016
05/14/2016,home,12360,678,Stetson,9,True,9,2,7,win,9 - 2,313099,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533632,2016
05/15/2016,home,12360,678,Stetson,9,True,10,1,9,win,10 - 1,313328,1157,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533632,2016
05/19/2016,away,12360,28755,FGCU,9,True,7,2,5,win,7 - 2,313666,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533632,2016
05/20/2016,away,12360,28755,FGCU,9,True,7,1,6,win,7 - 1,313848,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533632,2016
05/21/2016,away,12360,28755,FGCU,9,True,8,7,1,win,8 - 7,314044,1157,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1533632,2016
05/25/2016,home,12360,678,Stetson,9,True,7,13,-6,loss,7 - 13,314225,1157,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1533632,2016
05/26/2016,home,12360,28755,FGCU,9,True,0,6,-6,loss,0 - 6,314299,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533632,2016
