R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,02/10/2023,home,16340,573,Rhodes,9,True,1,8,-7,loss,2389956,217,2503885,2023,3
1,2,2,0,1,4,0,1,1,0,1,0,0,0,0,0,1,0,0,02/14/2023,home,16340,2713,Oglethorpe,9,True,7,4,3,win,2390215,217,2503885,2023,3
0,4,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,02/22/2023,away,16340,1162,LaGrange,9,True,4,15,-11,loss,2391246,217,2503885,2023,3
0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,02/25/2023,home,16340,2713,Oglethorpe,9,True,6,3,3,win,2391734,217,2503885,2023,3
1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,02/26/2023,home,16340,2713,Oglethorpe,9,True,13,2,11,win,2392195,217,2503885,2023,3
1,3,2,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,02/28/2023,home,16340,585,Rose-Hulman,9,True,7,2,5,win,2392385,217,2503885,2023,3
0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,03/04/2023,away,16340,30111,Covenant,9,True,2,4,-2,loss,2392963,217,2503885,2023,3
2,4,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,03/07/2023,home,16340,806,Wittenberg,9,True,17,2,15,win,2393841,217,2503885,2023,3
0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,03/08/2023,home,16340,806,Wittenberg,9,True,6,4,2,win,2394033,217,2503885,2023,3
0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,03/11/2023,home,16340,28593,Birmingham-So.,9,True,2,4,-2,loss,2424027,217,2503885,2023,3
1,5,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,03/18/2023,home,16340,21830,Piedmont,9,True,5,10,-5,loss,2425194,217,2503885,2023,3
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,03/18/2023,home,16340,21830,Piedmont,9,True,1,12,-11,loss,2425258,217,2503885,2023,3
2,4,2,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,03/21/2023,away,16340,973,Berry,9,True,12,3,9,win,2397006,217,2503885,2023,3
0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,03/24/2023,home,16340,479,NYU,9,True,3,4,-1,loss,2397404,217,2503885,2023,3
1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,03/25/2023,home,16340,479,NYU,9,True,11,6,5,win,2397741,217,2503885,2023,3
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,03/30/2023,away,16340,122,CWRU,9,True,9,0,9,win,2426781,217,2503885,2023,3
2,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,04/01/2023,away,16340,122,CWRU,9,True,11,1,10,win,2426967,217,2503885,2023,3
0,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,04/02/2023,away,16340,122,CWRU,9,True,4,7,-3,loss,2410629,217,2503885,2023,3
2,4,2,0,0,5,1,2,0,0,0,0,1,0,0,0,0,0,0,04/07/2023,away,16340,73,Brandeis,9,True,12,1,11,win,2400595,217,2503885,2023,3
4,2,2,0,0,5,1,1,2,1,0,0,0,0,0,0,0,0,0,04/08/2023,away,16340,73,Brandeis,9,True,31,4,27,win,2400962,217,2503885,2023,3
1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,04/08/2023,away,16340,73,Brandeis,9,True,31,7,24,win,2409809,217,2503885,2023,3
0,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,04/09/2023,away,16340,73,Brandeis,9,True,9,1,8,win,2401187,217,2503885,2023,3
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/15/2023,home,16340,431,MUW,9,True,13,2,11,win,2429006,217,2503885,2023,3
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/18/2023,home,16340,973,Berry,9,True,4,14,-10,loss,2402894,217,2503885,2023,3
