R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,3,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,02/15/2023,home,16340,1305,Cairn,9,True,12,2,10,win,2418512,88,2138755,2023,3
0,4,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,02/21/2023,home,16340,239,Franklin & Marshall,9,True,4,6,-2,loss,2391158,88,2138755,2023,3
2,4,2,1,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,02/24/2023,home,16340,15882,Rosemont,9,True,15,1,14,win,2391469,88,2138755,2023,3
2,4,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,02/27/2023,neutral,16340,815,York (PA),9,True,8,11,-3,loss,2392317,88,2138755,2023,3
0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,02/28/2023,neutral,16340,1192,Manchester,9,True,4,12,-8,loss,2392375,88,2138755,2023,3
3,5,3,2,0,5,0,1,0,1,0,0,0,1,0,0,0,0,0,02/28/2023,neutral,16340,8968,Eastern,9,True,11,1,10,win,2420940,88,2138755,2023,3
3,4,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,03/01/2023,away,16340,390,Mary Washington,9,True,12,6,6,win,2392512,88,2138755,2023,3
1,5,2,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,03/02/2023,neutral,16340,1340,St. Joseph's (L.I.),9,True,6,10,-4,loss,2412003,88,2138755,2023,3
0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,03/03/2023,neutral,16340,30047,Keystone,9,True,5,4,1,win,2392712,88,2138755,2023,3
0,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,03/03/2023,neutral,16340,30047,Keystone,9,True,6,0,6,win,2408605,88,2138755,2023,3
1,6,2,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,03/04/2023,neutral,16340,382,Manhattanville,9,True,14,6,8,win,2393040,88,2138755,2023,3
2,4,2,0,0,2,0,2,0,1,0,0,0,0,0,0,1,0,0,03/08/2023,home,16340,8968,Eastern,9,True,17,4,13,win,2394071,88,2138755,2023,3
2,5,2,0,0,2,0,2,2,0,0,0,1,0,0,0,0,0,0,03/12/2023,home,16340,179,Delaware Valley,9,True,19,2,17,win,2395082,88,2138755,2023,3
0,4,1,1,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,03/18/2023,away,16340,276,Haverford,9,True,3,4,-1,loss,2396343,88,2138755,2023,3
0,3,1,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,03/18/2023,away,16340,276,Haverford,9,True,0,5,-5,loss,2409462,88,2138755,2023,3
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/19/2023,home,16340,783,Widener,9,True,8,4,4,win,2396687,88,2138755,2023,3
