date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/15/2014,home,11620,754,Washington St.,11,True,7,9,-2,loss,7 - 9,587063,97,1,0.0,2,0,0,1,0,0,3,2,0,0,0,0,0,0,0,3,3,0,0,12,0,0,0,0,0,2,0,1302501,2014
02/16/2014,home,11620,754,Washington St.,9,True,5,4,1,win,5 - 4,587364,97,1,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,3,0,1,0,0,0,3,0,1302501,2014
03/02/2014,away,11620,529,Oregon,9,True,5,4,1,win,5 - 4,589667,97,1,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,1302501,2014
03/09/2014,away,11620,51,Baylor,9,True,4,5,-1,loss,4 - 5,591058,97,1,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,2,0,1302501,2014
03/11/2014,away,11620,627,San Diego,10,True,3,5,-2,loss,3 - 5,591647,97,1,0.0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,0,1302501,2014
03/15/2014,home,11620,610,Saint Mary's (CA),9,True,0,6,-6,loss,0 - 6,592594,97,1,0.2,0,2,2,2,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1302501,2014
03/23/2014,home,11620,99,Long Beach St.,9,True,6,5,1,win,6 - 5,595021,97,1,2.2,0,0,0,0,2,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,4,0,1302501,2014
03/28/2014,away,11620,782,Wichita St.,9,True,5,1,4,win,5 - 1,595846,97,1,0.2,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,2,1,1302501,2014
03/30/2014,away,11620,782,Wichita St.,9,True,2,4,-2,loss,2 - 4,596487,97,1,0.2,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,2,1,0,0,16,2,0,0,0,0,2,0,1302501,2014
04/04/2014,home,11620,108,UC Davis,9,True,1,3,-2,loss,1 - 3,597617,97,1,0.1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1302501,2014
04/06/2014,home,11620,108,UC Davis,9,True,9,1,8,win,9 - 1,598586,97,1,0.0,2,1,1,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1302501,2014
04/08/2014,home,11620,110,UCLA,9,True,4,3,1,win,4 - 3,599127,97,1,1.2,3,0,0,1,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,1302501,2014
04/13/2014,away,11620,104,UC Santa Barbara,9,True,1,2,-1,loss,1 - 2,600904,97,1,0.1,1,0,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1302501,2014
04/23/2014,away,11620,96,Fresno St.,16,True,1,2,-1,loss,1 - 2,603604,97,1,0.2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1302501,2014
04/26/2014,home,11620,277,Hawaii,9,True,17,4,13,win,17 - 4,604296,97,1,1.1,1,0,0,0,2,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,1302501,2014
04/29/2014,home,11620,627,San Diego,9,True,5,6,-1,loss,5 - 6,605426,97,1,1.0,1,0,0,0,1,0,4,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,1,1302501,2014
04/30/2014,home,11620,96,Fresno St.,9,True,8,1,7,win,8 - 1,605535,97,1,0.2,1,0,0,0,1,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,1302501,2014
05/03/2014,away,11620,99,Long Beach St.,9,True,0,5,-5,loss,0 - 5,606007,97,1,0.1,2,0,0,0,1,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1302501,2014
05/06/2014,away,11620,110,UCLA,9,True,1,0,1,win,1 - 0,606884,97,1,0.1,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,1302501,2014
05/11/2014,home,11620,111,UC Riverside,11,True,7,8,-1,loss,7 - 8,607617,97,1,0.0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1302501,2014
05/16/2014,away,11620,109,UC Irvine,9,True,9,1,8,win,9 - 1,608035,97,1,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,1302501,2014
05/20/2014,home,11620,657,Southern California,9,True,17,3,14,win,17 - 3,608469,97,1,1.0,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,1302501,2014
05/31/2014,home,11620,521,Oklahoma St.,9,True,7,13,-6,loss,7 - 13,608872,97,1,0.2,2,1,1,0,0,0,4,3,1,0,0,0,0,0,0,0,0,1,0,12,1,1,0,0,0,3,0,1302501,2014
