PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,1,0,0,0,0,0,0,0,02/17/2023,away,16340,457,North Carolina,9,True,10,8,2,win,2390418,635,2310547,2023,1
2,0,2,0,0,0,0,0,0,0,02/18/2023,away,16340,457,North Carolina,9,True,2,11,-9,loss,2390749,635,2310547,2023,1
3,0,3,0,0,0,0,0,0,0,02/19/2023,away,16340,457,North Carolina,9,True,2,4,-2,loss,2391008,635,2310547,2023,1
2,1,3,0,0,0,0,0,0,0,02/24/2023,neutral,16340,508,Northwestern St.,9,True,1,6,-5,loss,2391356,635,2310547,2023,1
2,0,2,0,0,0,0,0,0,0,02/25/2023,neutral,16340,287,Houston Christian,9,True,7,4,3,win,2391594,635,2310547,2023,1
3,0,3,0,0,0,0,0,0,0,02/26/2023,neutral,16340,472,New Mexico St.,9,True,9,3,6,win,2392087,635,2310547,2023,1
1,0,1,0,0,0,0,0,0,0,03/03/2023,away,16340,30135,California Baptist,9,True,7,13,-6,loss,2392858,635,2310547,2023,1
5,0,5,0,0,0,0,0,0,0,03/04/2023,away,16340,30135,California Baptist,9,True,3,4,-1,loss,2393307,635,2310547,2023,1
3,0,3,0,0,0,0,0,0,0,03/05/2023,away,16340,30135,California Baptist,9,True,12,3,9,win,2393489,635,2310547,2023,1
1,0,1,0,0,0,0,0,0,0,03/07/2023,away,16340,30135,California Baptist,9,True,4,8,-4,loss,2393929,635,2310547,2023,1
1,0,1,0,0,0,0,0,0,0,03/15/2023,home,16340,439,Monmouth,9,True,1,2,-1,loss,2395693,635,2310547,2023,1
1,0,1,0,0,0,0,0,0,0,03/18/2023,home,16340,285,Holy Cross,9,True,4,6,-2,loss,2396220,635,2310547,2023,1
4,0,4,0,0,0,0,0,0,0,03/19/2023,home,16340,285,Holy Cross,9,True,7,3,4,win,2396593,635,2310547,2023,1
1,0,1,0,0,0,0,0,0,0,03/21/2023,home,16340,617,Saint Peter's,9,True,6,0,6,win,2396903,635,2310547,2023,1
1,0,1,0,0,0,0,0,0,0,03/24/2023,home,16340,236,Fordham,9,True,5,6,-1,loss,2425956,635,2310547,2023,1
4,0,4,0,0,0,0,0,0,0,03/24/2023,home,16340,236,Fordham,9,True,6,9,-3,loss,2425957,635,2310547,2023,1
1,0,1,0,0,0,0,0,0,0,03/26/2023,away,16340,236,Fordham,9,True,8,11,-3,loss,2398220,635,2310547,2023,1
