PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,1,0,0,0,0,0,0,0,02/18/2023,neutral,16340,765,West Chester,9,True,3,4,-1,loss,2390674,143,2512116,2023,2
7,0,7,0,0,0,0,0,0,0,02/18/2023,neutral,16340,765,West Chester,9,True,4,6,-2,loss,2407997,143,2512116,2023,2
0,1,1,0,0,0,0,0,1,0,02/19/2023,neutral,16340,339,Kutztown,9,True,2,8,-6,loss,2408574,143,2512116,2023,2
3,1,4,0,0,0,0,0,0,0,02/25/2023,neutral,16340,339,Kutztown,9,True,8,4,4,win,2421618,143,2512116,2023,2
6,1,7,0,0,0,0,0,1,0,02/26/2023,neutral,16340,384,Mansfield,9,True,8,7,1,win,2392107,143,2512116,2023,2
5,1,6,0,0,0,0,0,0,0,03/04/2023,away,16340,243,Frostburg St.,9,True,7,4,3,win,2423137,143,2512116,2023,2
6,0,6,0,0,0,0,0,1,0,03/05/2023,neutral,16340,243,Frostburg St.,9,True,9,10,-1,loss,2393422,143,2512116,2023,2
8,0,8,0,0,0,0,0,0,0,03/09/2023,away,16340,21323,Chestnut Hill,9,True,12,13,-1,loss,2394180,143,2512116,2023,2
7,1,8,0,0,0,0,0,1,0,03/11/2023,neutral,16340,934,Alderson Broaddus,9,True,15,6,9,win,2394877,143,2512116,2023,2
10,0,10,0,0,0,0,0,0,0,03/20/2023,home,16340,0,Penn St.-Gr Allegheny,9,True,2,0,2,win,2425002,143,2512116,2023,2
5,0,5,0,0,0,0,0,0,0,03/24/2023,home,16340,307,Indiana (PA),9,True,3,9,-6,loss,2397382,143,2512116,2023,2
6,0,6,0,0,0,0,0,1,0,03/26/2023,away,16340,307,Indiana (PA),9,True,8,6,2,win,2409557,143,2512116,2023,2
9,0,10,1,0,0,0,0,2,0,04/02/2023,away,16340,408,Mercyhurst,8,True,3,4,-1,loss,2410674,143,2512116,2023,2
4,0,4,0,0,0,0,0,0,0,04/03/2023,home,16340,408,Mercyhurst,9,True,1,13,-12,loss,2409170,143,2512116,2023,2
3,1,5,1,0,0,0,0,0,0,04/07/2023,away,16340,546,Pitt.-Johnstown,9,True,4,7,-3,loss,2409781,143,2512116,2023,2
5,0,5,0,0,0,0,0,0,0,04/11/2023,home,16340,12799,Wheeling,9,True,2,19,-17,loss,2401414,143,2512116,2023,2
11,1,12,0,0,0,0,0,1,0,04/14/2023,home,16340,30063,Seton Hill,9,True,3,9,-6,loss,2401829,143,2512116,2023,2
7,1,8,0,0,0,0,0,2,0,04/15/2023,away,16340,30063,Seton Hill,9,True,0,11,-11,loss,2410074,143,2512116,2023,2
10,0,10,0,0,0,0,0,2,0,04/20/2023,home,16340,246,Gannon,9,True,5,8,-3,loss,2429907,143,2512116,2023,2
5,0,5,0,0,0,0,0,0,0,04/21/2023,away,16340,246,Gannon,9,True,0,10,-10,loss,2410703,143,2512116,2023,2
10,0,10,0,0,0,0,0,2,0,04/26/2023,home,16340,0,Penn St.-Du Bois,9,True,16,12,4,win,2404334,143,2512116,2023,2
6,0,6,0,0,0,0,0,0,0,04/27/2023,away,16340,643,Slippery Rock,9,True,1,7,-6,loss,2411607,143,2512116,2023,2
4,0,4,0,0,0,0,0,1,0,04/29/2023,home,16340,643,Slippery Rock,9,True,2,8,-6,loss,2411350,143,2512116,2023,2
