PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,02/21/2020,neutral,15204,492,North Central (IL),9,True,2,12,-10,loss,1831365,64,2336561,2020
0,0,0,0,0,0,0,0,0,0,02/22/2020,neutral,15204,803,Wis.-Stout,9,True,4,11,-7,loss,1831822,64,2336561,2020
0,0,0,0,0,0,0,0,0,0,02/23/2020,neutral,15204,1461,Wilmington (OH),9,True,2,1,1,win,1831453,64,2336561,2020
0,0,0,0,0,0,0,0,0,0,03/01/2020,neutral,15204,1332,Dominican (IL),9,True,7,3,4,win,1833034,64,2336561,2020
0,0,0,0,0,0,0,0,0,0,03/01/2020,neutral,15204,1332,Dominican (IL),9,True,3,6,-3,loss,1849710,64,2336561,2020
0,0,0,0,0,0,0,0,0,0,03/07/2020,away,15204,953,Austin,9,True,7,6,1,win,1834362,64,2336561,2020
0,0,0,0,0,0,0,0,0,0,03/08/2020,away,15204,953,Austin,9,True,6,7,-1,loss,1834693,64,2336561,2020
0,0,0,0,0,0,0,0,0,0,03/08/2020,away,15204,953,Austin,9,True,3,4,-1,loss,1849495,64,2336561,2020
0,0,0,0,0,0,0,0,0,0,03/10/2020,away,15204,2741,Howard Payne,9,True,6,14,-8,loss,1834890,64,2336561,2020
0,1,1,0,0,0,0,1,0,0,03/11/2020,away,15204,1203,Mary Hardin-Baylor,9,True,2,10,-8,loss,1835212,64,2336561,2020
0,0,0,0,0,0,0,0,0,0,03/12/2020,away,15204,0,Dallas Christian,9,True,7,8,-1,loss,1835730,64,2336561,2020
0,0,0,0,0,0,0,0,0,0,03/12/2020,away,15204,0,Dallas Christian,9,True,9,10,-1,loss,1836476,64,2336561,2020
