PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,1,0,0,0,0,0,0,0,02/19/2024,home,16580,574674,Misericordia,9,True,5,1,4,win,4542647,637,2798323,2024,3
2,0,2,0,0,0,0,0,0,0,03/07/2024,home,16580,574697,Mount Aloysius,9,True,14,1,13,win,4529104,637,2798323,2024,3
4,0,4,0,0,0,0,0,0,0,03/10/2024,away,16580,574806,Hampden-Sydney,9,True,20,15,5,win,4543846,637,2798323,2024,3
3,0,3,0,0,0,0,0,0,0,03/16/2024,away,16580,574620,Guilford,9,True,22,23,-1,loss,5253957,637,2798323,2024,3
3,0,3,0,0,0,0,0,0,0,03/21/2024,home,16580,574744,Bridgewater (VA),9,True,18,4,14,win,4532156,637,2798323,2024,3
2,0,2,0,0,0,0,0,0,0,03/27/2024,home,16580,574779,Dickinson,9,True,6,5,1,win,4533594,637,2798323,2024,3
1,0,1,0,0,0,0,0,0,0,03/30/2024,away,16580,574566,Va. Wesleyan,9,True,5,9,-4,loss,4543415,637,2798323,2024,3
3,0,3,0,0,0,0,0,0,0,04/09/2024,away,16580,574744,Bridgewater (VA),9,True,6,5,1,win,4536334,637,2798323,2024,3
1,0,1,0,0,0,0,0,0,0,04/10/2024,home,16580,574839,Mary Washington,9,True,8,12,-4,loss,4536539,637,2798323,2024,3
3,0,3,0,0,0,0,0,0,0,04/14/2024,home,16580,574516,Randolph-Macon,9,True,10,4,6,win,4537145,637,2798323,2024,3
6,0,6,0,0,0,0,0,0,0,04/14/2024,home,16580,574516,Randolph-Macon,9,True,4,8,-4,loss,4545651,637,2798323,2024,3
1,0,1,0,0,0,0,0,0,0,04/15/2024,away,16580,574785,Elizabethtown,9,True,5,6,-1,loss,4537639,637,2798323,2024,3
1,0,1,0,0,0,0,0,0,0,04/28/2024,home,16580,574792,Ferrum,9,True,13,1,12,win,5285325,637,2798323,2024,3
1,0,1,0,0,0,0,0,0,0,04/30/2024,away,16580,574840,Marymount (VA),9,True,7,9,-2,loss,4540713,637,2798323,2024,3
3,0,3,0,0,0,0,0,0,0,05/04/2024,home,16580,574620,Guilford,9,True,12,4,8,win,5286000,637,2798323,2024,3
1,0,1,0,0,0,0,0,0,0,05/05/2024,home,16580,574620,Guilford,9,True,11,7,4,win,5289505,637,2798323,2024,3
1,0,1,0,0,0,0,0,0,0,05/09/2024,neutral,16580,574522,Roanoke,9,True,10,11,-1,loss,5315530,637,2798323,2024,3
