PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
2,2,4,0,0,0,0,0,1,0,02/29/2020,neutral,15204,161,Concordia-M'head,9,True,5,12,-7,loss,1832610,265,2002146,2020
2,1,3,0,0,0,0,0,0,0,02/29/2020,neutral,15204,161,Concordia-M'head,9,True,6,3,3,win,1848409,265,2002146,2020
1,6,8,1,0,0,0,0,0,0,03/02/2020,neutral,15204,297,Illinois Col.,9,True,13,8,5,win,1833302,265,2002146,2020
1,3,5,1,0,0,0,0,1,0,03/02/2020,neutral,15204,297,Illinois Col.,9,True,6,4,2,win,1849717,265,2002146,2020
0,2,2,0,0,0,0,0,0,0,03/04/2020,home,15204,214,Emerson,9,True,8,6,2,win,1971627,265,2002146,2020
1,3,6,2,0,0,0,0,1,0,03/05/2020,neutral,15204,1254,Neumann,9,True,3,8,-5,loss,1833627,265,2002146,2020
3,0,3,0,0,0,0,0,0,0,03/06/2020,neutral,15204,30037,Trine,8,True,4,5,-1,loss,1833741,265,2002146,2020
0,0,3,3,0,0,0,0,0,0,03/06/2020,neutral,15204,30037,Trine,9,True,1,8,-7,loss,1848799,265,2002146,2020
0,0,0,0,0,0,0,0,0,0,03/07/2020,home,15204,1036,Concordia Wisconsin,9,True,4,0,4,win,1834064,265,2002146,2020
0,0,0,0,0,0,0,0,0,0,03/07/2020,away,15204,1036,Concordia Wisconsin,9,True,4,9,-5,loss,1849575,265,2002146,2020
0,1,2,1,0,0,0,0,0,0,03/11/2020,away,15204,19,Allegheny,9,True,1,3,-2,loss,1969919,265,2002146,2020
