PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,1,1,0,0,0,0,0,0,0,02/14/2020,away,15204,28,Arizona St.,9,True,1,4,-3,loss,1830355,739,1988377,2020
0,0,0,0,0,0,0,0,0,0,02/15/2020,away,15204,28,Arizona St.,9,True,2,1,1,win,1830431,739,1988377,2020
0,0,0,0,0,0,0,0,0,0,02/16/2020,away,15204,28,Arizona St.,9,True,4,6,-2,loss,1830796,739,1988377,2020
0,0,0,0,0,0,0,0,0,0,02/22/2020,neutral,15204,380,Maine,9,True,7,2,5,win,1831177,739,1988377,2020
0,0,0,0,0,0,0,0,0,0,02/22/2020,away,15204,115,Campbell,9,True,6,2,4,win,1831729,739,1988377,2020
0,0,0,0,0,0,0,0,0,0,02/23/2020,neutral,15204,559,Purdue,9,True,1,7,-6,loss,1831824,739,1988377,2020
0,1,1,0,0,0,0,0,0,0,02/28/2020,neutral,15204,500,Northeastern,9,True,4,7,-3,loss,1832316,739,1988377,2020
0,0,0,0,0,0,0,0,0,0,02/29/2020,neutral,15204,204,Eastern Mich.,9,True,4,1,3,win,1832648,739,1988377,2020
0,0,0,0,0,0,0,0,0,0,03/01/2020,neutral,15204,609,Saint Louis,9,True,16,1,15,win,1833243,739,1988377,2020
0,0,0,0,0,0,0,0,0,0,03/03/2020,neutral,15204,774,Western Mich.,9,True,3,8,-5,loss,1833369,739,1988377,2020
0,1,1,0,0,0,0,0,0,0,03/06/2020,neutral,15204,83,Bucknell,9,True,8,2,6,win,1833779,739,1988377,2020
0,0,0,0,0,0,0,0,0,0,03/07/2020,neutral,15204,83,Bucknell,9,True,4,1,3,win,1834334,739,1988377,2020
0,0,0,0,0,0,0,0,0,0,03/08/2020,neutral,15204,83,Bucknell,10,True,6,4,2,win,1834497,739,1988377,2020
0,0,0,0,0,0,0,0,0,0,03/10/2020,home,15204,471,NJIT,9,True,5,1,4,win,1834912,739,1988377,2020
