PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
7,1,8,0,0,0,2,0,0,0,02/01/2024,home,16580,30054,Newman,9,True,9,7,2,win,4524953,30152,2302446,2024,2
7,1,8,0,0,0,1,0,0,0,02/02/2024,home,16580,30054,Newman,9,True,4,7,-3,loss,4525026,30152,2302446,2024,2
11,0,12,1,0,1,4,0,0,0,02/09/2024,away,16580,12810,Northeastern St.,9,True,3,17,-14,loss,5067810,30152,2302446,2024,2
9,0,10,1,0,1,3,0,0,0,02/17/2024,home,16580,1116,Harding,9,True,2,7,-5,loss,4542789,30152,2302446,2024,2
6,1,7,0,0,0,2,0,0,0,02/24/2024,away,16580,947,Arkansas Tech,9,True,1,4,-3,loss,4526868,30152,2302446,2024,2
13,0,13,0,0,0,0,0,0,0,03/02/2024,home,16580,8965,East Central,9,True,18,11,7,win,4528279,30152,2302446,2024,2
6,1,7,0,0,0,0,0,0,0,03/02/2024,home,16580,8965,East Central,9,True,8,5,3,win,4543555,30152,2302446,2024,2
5,1,6,0,0,0,1,0,0,0,03/05/2024,away,16580,0,Okla. Panhandle,9,True,9,10,-1,loss,4543307,30152,2302446,2024,2
4,0,4,0,0,0,1,0,0,0,03/09/2024,away,16580,30178,Northwestern Okla.,9,True,5,6,-1,loss,4543334,30152,2302446,2024,2
8,0,8,0,0,0,1,0,0,0,03/12/2024,home,16580,8965,East Central,9,True,19,5,14,win,4530447,30152,2302446,2024,2
