PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,1,0,0,0,0,0,0,0,02/25/2024,away,16580,574820,John Jay,9,True,10,1,9,win,4527378,451,2672545,2024,3
2,1,3,0,0,0,0,0,0,0,02/25/2024,away,16580,574820,John Jay,8,True,3,4,-1,loss,4542665,451,2672545,2024,3
4,0,5,1,0,0,0,0,0,0,03/03/2024,home,16580,574817,Ithaca,9,True,3,16,-13,loss,4528627,451,2672545,2024,3
2,0,2,0,0,0,0,0,0,0,03/07/2024,away,16580,574791,FDU-Florham,9,True,9,1,8,win,4528230,451,2672545,2024,3
4,0,4,0,0,0,0,0,0,0,03/09/2024,away,16580,574491,NYU,9,True,0,7,-7,loss,4792185,451,2672545,2024,3
3,0,3,0,0,0,0,0,0,0,03/10/2024,away,16580,574491,NYU,9,True,1,9,-8,loss,5250511,451,2672545,2024,3
2,0,2,0,0,0,0,0,0,0,03/10/2024,away,16580,574491,NYU,9,True,3,6,-3,loss,5249277,451,2672545,2024,3
1,1,2,0,0,0,0,0,0,0,03/15/2024,away,16580,574810,Lehman,9,True,11,5,6,win,4531014,451,2672545,2024,3
5,0,5,0,0,0,0,0,0,0,03/16/2024,away,16580,574824,Kean,9,True,4,11,-7,loss,4531308,451,2672545,2024,3
1,0,1,0,0,0,0,0,0,0,03/24/2024,away,16580,574839,Mary Washington,9,True,1,6,-5,loss,4532755,451,2672545,2024,3
6,0,7,1,0,0,0,0,0,0,03/24/2024,away,16580,574839,Mary Washington,9,True,1,3,-2,loss,4544241,451,2672545,2024,3
4,0,4,0,0,0,0,0,0,0,03/25/2024,away,16580,574578,McDaniel,9,True,4,8,-4,loss,4533258,451,2672545,2024,3
2,0,2,0,0,0,0,0,0,0,04/05/2024,home,16580,574690,Farmingdale St.,9,True,1,7,-6,loss,4535227,451,2672545,2024,3
5,0,5,0,0,0,0,0,0,0,04/07/2024,away,16580,574837,Manhattanville,9,True,0,8,-8,loss,4536041,451,2672545,2024,3
4,0,4,0,0,0,0,0,0,0,04/07/2024,away,16580,574837,Manhattanville,9,True,7,8,-1,loss,4543457,451,2672545,2024,3
5,0,5,0,0,0,0,0,0,0,04/09/2024,away,16580,574738,Baruch,9,True,8,0,8,win,4536312,451,2672545,2024,3
1,0,1,0,0,0,0,0,0,0,04/13/2024,away,16580,574503,Old Westbury,9,True,7,10,-3,loss,4537144,451,2672545,2024,3
1,0,1,0,0,0,0,0,0,0,04/13/2024,away,16580,574503,Old Westbury,9,True,16,12,4,win,4545650,451,2672545,2024,3
5,1,6,0,0,0,0,0,0,0,04/14/2024,home,16580,574490,SUNY Maritime,9,True,8,7,1,win,4537534,451,2672545,2024,3
1,0,1,0,0,0,0,0,0,0,04/14/2024,home,16580,574490,SUNY Maritime,9,True,17,14,3,win,4546347,451,2672545,2024,3
2,1,3,0,0,0,0,0,1,0,04/16/2024,away,16580,574550,Stevens,9,True,8,15,-7,loss,4537913,451,2672545,2024,3
3,0,3,0,0,0,0,0,0,0,04/18/2024,away,16580,574780,Drew,9,True,12,3,9,win,4538072,451,2672545,2024,3
2,2,5,1,0,0,0,0,0,0,04/21/2024,home,16580,574561,Merchant Marine,9,True,3,21,-18,loss,4539027,451,2672545,2024,3
3,0,5,2,0,0,0,0,0,0,04/21/2024,home,16580,574561,Merchant Marine,9,True,4,5,-1,loss,4546454,451,2672545,2024,3
4,0,4,0,0,0,0,0,0,0,04/23/2024,away,16580,574489,SUNY New Paltz,9,True,2,3,-1,loss,5284249,451,2672545,2024,3
4,0,4,0,0,0,0,0,0,0,04/24/2024,away,16580,574565,Vassar,9,True,10,9,1,win,4539390,451,2672545,2024,3
3,0,3,0,0,0,0,0,0,0,04/27/2024,home,16580,574707,St. Joseph's (Brkln),9,True,9,1,8,win,4540062,451,2672545,2024,3
3,0,4,1,0,0,0,0,0,0,04/27/2024,home,16580,574707,St. Joseph's (Brkln),9,True,23,3,20,win,4545441,451,2672545,2024,3
2,0,2,0,0,0,0,0,0,0,04/28/2024,away,16580,574693,Purchase,9,True,7,8,-1,loss,4540416,451,2672545,2024,3
2,0,2,0,0,0,0,0,0,0,05/03/2024,home,16580,574650,Mt. St. Mary (NY),9,True,9,7,2,win,4541504,451,2672545,2024,3
3,0,3,0,0,0,0,0,0,0,05/03/2024,home,16580,574650,Mt. St. Mary (NY),9,True,15,6,9,win,4545466,451,2672545,2024,3
4,0,4,0,0,0,0,0,0,0,05/04/2024,away,16580,574641,St. Joseph's (L.I.),9,True,1,2,-1,loss,4541243,451,2672545,2024,3
1,0,1,0,0,0,0,0,0,0,05/04/2024,away,16580,574641,St. Joseph's (L.I.),9,True,1,13,-12,loss,4546426,451,2672545,2024,3
